1.579511,  2.208531,  -1.677373,  -0.457814,  -0.137465,  1.171799,  0.003347,  2.223348,  -1.743497,  -0.544576,  -0.137465,  1.171799,  0.003347,  -23.695533,  69.110892,  136.074605,  0.087806,  -18.102545,  0.564672,  32
1.580530,  2.208826,  -1.680660,  -0.460424,  -0.137358,  1.170422,  0.003139,  2.223315,  -1.743167,  -0.544366,  -0.137358,  1.170422,  0.003139,  -22.860392,  61.113764,  129.201643,  0.106256,  -18.146530,  0.562817,  32
1.581521,  2.209527,  -1.684593,  -0.463561,  -0.137224,  1.168966,  0.002840,  2.223282,  -1.742835,  -0.544151,  -0.137224,  1.168966,  0.002840,  -21.223676,  51.895769,  121.318706,  0.121248,  -18.195150,  0.559670,  32
1.581521,  2.210011,  -1.688469,  -0.467425,  -0.138314,  1.169208,  0.002736,  2.223247,  -1.742500,  -0.543931,  -0.138314,  1.169208,  0.002736,  -20.029948,  42.863011,  112.028973,  0.100151,  -18.156732,  0.604424,  32
1.583518,  2.210564,  -1.692901,  -0.470565,  -0.138134,  1.167758,  0.002367,  2.223212,  -1.742165,  -0.543706,  -0.138134,  1.167758,  0.002367,  -18.707093,  32.789380,  104.239633,  0.113413,  -18.206660,  0.600876,  32
1.584526,  2.210815,  -1.696717,  -0.473596,  -0.138799,  1.166301,  0.000849,  2.223177,  -1.741827,  -0.543477,  -0.138799,  1.166301,  0.000849,  -17.997185,  24.020604,  96.719503,  0.059803,  -18.256509,  0.587766,  32
1.585505,  2.211054,  -1.700531,  -0.475068,  -0.138678,  1.164798,  0.000539,  2.223141,  -1.741489,  -0.543245,  -0.138678,  1.164798,  0.000539,  -17.320765,  15.328489,  92.373031,  0.079348,  -18.310466,  0.585477,  32
1.586510,  2.210969,  -1.704258,  -0.476848,  -0.138532,  1.163403,  0.000252,  2.223105,  -1.741150,  -0.543009,  -0.138532,  1.163403,  0.000252,  -17.301222,  6.883336,  87.455666,  0.103757,  -18.359629,  0.581759,  32
1.587518,  2.210880,  -1.707985,  -0.478628,  -0.138216,  1.163393,  -0.000255,  2.223068,  -1.740811,  -0.542769,  -0.138216,  1.163393,  -0.000255,  -17.293228,  -1.491038,  82.580351,  0.127691,  -18.340687,  0.564024,  32
1.588511,  2.210821,  -1.711185,  -0.481553,  -0.138088,  1.162125,  -0.000440,  2.223030,  -1.740473,  -0.542526,  -0.138088,  1.162125,  -0.000440,  -17.226962,  -8.741903,  75.456424,  0.153240,  -18.384570,  0.568342,  32
1.589510,  2.210898,  -1.713887,  -0.484478,  -0.138822,  1.160755,  -0.001797,  2.222992,  -1.740134,  -0.542280,  -0.138822,  1.160755,  -0.001797,  -16.894463,  -14.928361,  68.374618,  0.106760,  -18.433008,  0.566041,  32
1.590510,  2.210758,  -1.716530,  -0.488131,  -0.138712,  1.159603,  -0.001885,  2.222954,  -1.739796,  -0.542031,  -0.138712,  1.159603,  -0.001885,  -16.996398,  -20.933357,  59.884510,  0.134117,  -18.472271,  0.577277,  32
1.591594,  2.210184,  -1.719053,  -0.491674,  -0.138580,  1.158547,  -0.001950,  2.222915,  -1.739459,  -0.541780,  -0.138580,  1.158547,  -0.001950,  -17.966560,  -26.639670,  51.663961,  0.162544,  -18.507411,  0.589869,  32
1.592533,  2.209822,  -1.721635,  -0.494492,  -0.138305,  1.158756,  -0.002263,  2.222876,  -1.739123,  -0.541527,  -0.138305,  1.158756,  -0.002263,  -18.514078,  -32.405545,  44.949352,  0.185335,  -18.480621,  0.590902,  32
1.593512,  2.209058,  -1.723569,  -0.496781,  -0.138228,  1.157659,  -0.002266,  2.222836,  -1.738788,  -0.541272,  -0.138228,  1.157659,  -0.002266,  -19.861479,  -36.821399,  39.344787,  0.206472,  -18.519149,  0.615780,  32
1.594517,  2.208506,  -1.725562,  -0.498344,  -0.138992,  1.156344,  -0.003541,  2.222796,  -1.738455,  -0.541015,  -0.138992,  1.156344,  -0.003541,  -20.779371,  -41.304007,  35.243258,  0.151384,  -18.568157,  0.630844,  32
1.595510,  2.208230,  -1.726558,  -0.499907,  -0.140451,  1.155309,  -0.003030,  2.222755,  -1.738124,  -0.540757,  -0.140451,  1.155309,  -0.003030,  -21.138635,  -43.746216,  31.186732,  0.134615,  -18.600804,  0.727670,  32
1.596509,  2.208137,  -1.728142,  -0.501162,  -0.140472,  1.153977,  -0.003015,  2.222713,  -1.737794,  -0.540497,  -0.140472,  1.153977,  -0.003015,  -21.127497,  -47.322237,  27.786836,  0.153775,  -18.652570,  0.757881,  32
1.597514,  2.207967,  -1.729169,  -0.503144,  -0.140512,  1.152760,  -0.002901,  2.222671,  -1.737466,  -0.540237,  -0.140512,  1.152760,  -0.002901,  -21.264909,  -49.743855,  22.970987,  0.176524,  -18.698918,  0.791628,  32
1.598513,  2.207797,  -1.730194,  -0.505126,  -0.140383,  1.152928,  -0.003007,  2.222628,  -1.737140,  -0.539975,  -0.140383,  1.152928,  -0.003007,  -21.399920,  -52.130310,  18.191803,  0.197011,  -18.677135,  0.811680,  32
1.599522,  2.207090,  -1.731071,  -0.506578,  -0.141213,  1.151697,  -0.004119,  2.222584,  -1.736817,  -0.539713,  -0.141213,  1.151697,  -0.004119,  -22.604556,  -54.185928,  14.508530,  0.147253,  -18.724303,  0.834780,  32
1.599522,  2.206383,  -1.731947,  -0.508031,  -0.141233,  1.150565,  -0.003987,  2.222540,  -1.736495,  -0.539450,  -0.141233,  1.150565,  -0.003987,  -23.804636,  -56.212296,  10.860632,  0.169803,  -18.768080,  0.870629,  32
1.601505,  2.205001,  -1.733171,  -0.508953,  -0.141187,  1.149523,  -0.003906,  2.222495,  -1.736176,  -0.539187,  -0.141187,  1.149523,  -0.003906,  -26.348102,  -58.907818,  8.305703,  0.193113,  -18.807981,  0.902453,  32
1.602503,  2.203864,  -1.733927,  -0.510294,  -0.141184,  1.148488,  -0.003751,  2.222449,  -1.735859,  -0.538923,  -0.141184,  1.148488,  -0.003751,  -28.389229,  -60.639894,  4.943979,  0.215162,  -18.847732,  0.940329,  32
1.603517,  2.202265,  -1.735090,  -0.511941,  -0.141109,  1.147566,  -0.003643,  2.222403,  -1.735544,  -0.538660,  -0.141109,  1.147566,  -0.003643,  -31.340557,  -63.161823,  0.997529,  0.234282,  -18.882278,  0.977534,  32
1.604509,  2.201127,  -1.735844,  -0.513281,  -0.142517,  1.146724,  -0.003077,  2.222355,  -1.735232,  -0.538396,  -0.142517,  1.146724,  -0.003077,  -33.354268,  -64.842558,  -2.303936,  0.213174,  -18.909093,  1.083468,  32
1.605506,  2.200096,  -1.736628,  -0.515039,  -0.143316,  1.145601,  -0.004166,  2.222306,  -1.734923,  -0.538132,  -0.143316,  1.145601,  -0.004166,  -35.138005,  -66.559077,  -6.412950,  0.156383,  -18.953321,  1.114546,  32
1.606510,  2.198741,  -1.737322,  -0.517104,  -0.143116,  1.146071,  -0.004201,  2.222256,  -1.734616,  -0.537868,  -0.143116,  1.146071,  -0.004201,  -37.551086,  -68.072105,  -11.104457,  0.175064,  -18.920035,  1.140741,  32
1.607503,  2.197495,  -1.738045,  -0.518024,  -0.143115,  1.145023,  -0.004049,  2.222205,  -1.734312,  -0.537605,  -0.143115,  1.145023,  -0.004049,  -39.728325,  -69.624520,  -13.474114,  0.194248,  -18.962500,  1.181055,  32
1.608516,  2.196249,  -1.738768,  -0.518944,  -0.143113,  1.143976,  -0.003898,  2.222152,  -1.734011,  -0.537342,  -0.143113,  1.143976,  -0.003898,  -41.887075,  -71.156197,  -15.813704,  0.212941,  -19.005355,  1.221792,  32
1.608516,  2.194929,  -1.738934,  -0.519026,  -0.143162,  1.142898,  -0.003680,  2.222098,  -1.733712,  -0.537080,  -0.143162,  1.142898,  -0.003680,  -44.174343,  -71.553504,  -16.451468,  0.229726,  -19.049748,  1.268479,  32
1.610504,  2.193608,  -1.739099,  -0.519108,  -0.143212,  1.141821,  -0.003464,  2.222042,  -1.733417,  -0.536819,  -0.143212,  1.141821,  -0.003464,  -46.443035,  -71.933805,  -17.067509,  0.243021,  -19.094271,  1.318030,  32
1.611506,  2.192533,  -1.738797,  -0.519608,  -0.145514,  1.140840,  -0.004002,  2.221985,  -1.733124,  -0.536558,  -0.145514,  1.140840,  -0.004002,  -48.199240,  -71.365433,  -18.502965,  0.150320,  -19.128931,  1.419408,  32
1.612508,  2.191458,  -1.738495,  -0.520108,  -0.145605,  1.139769,  -0.003710,  2.221926,  -1.732834,  -0.536298,  -0.145605,  1.139769,  -0.003710,  -49.936746,  -70.786232,  -19.921720,  0.167730,  -19.173383,  1.469756,  32
1.613503,  2.190705,  -1.738284,  -0.520302,  -0.145721,  1.138589,  -0.003444,  2.221865,  -1.732547,  -0.536038,  -0.145721,  1.138589,  -0.003444,  -51.009762,  -70.380425,  -20.712704,  0.186658,  -19.223501,  1.517225,  32
1.614506,  2.189846,  -1.738043,  -0.520077,  -0.145840,  1.137396,  -0.003181,  2.221803,  -1.732263,  -0.535780,  -0.145840,  1.137396,  -0.003181,  -52.279369,  -69.908144,  -20.653502,  0.205780,  -19.274409,  1.564127,  32
1.614506,  2.188556,  -1.737681,  -0.519739,  -0.145771,  1.137687,  -0.003113,  2.221738,  -1.731981,  -0.535522,  -0.145771,  1.137687,  -0.003113,  -54.393283,  -69.189440,  -20.359386,  0.224014,  -19.252120,  1.596243,  32
1.615509,  2.187158,  -1.737288,  -0.518984,  -0.145870,  1.136579,  -0.002830,  2.221672,  -1.731702,  -0.535265,  -0.145870,  1.136579,  -0.002830,  -56.704784,  -68.406867,  -19.221428,  0.239440,  -19.299101,  1.646664,  32
1.617524,  2.186007,  -1.736429,  -0.518646,  -0.148215,  1.135565,  -0.003297,  2.221604,  -1.731426,  -0.535009,  -0.148215,  1.135565,  -0.003297,  -58.506122,  -66.689213,  -18.917076,  0.149012,  -19.336147,  1.748731,  32
1.618507,  2.184608,  -1.736037,  -0.517890,  -0.148312,  1.134457,  -0.003014,  2.221533,  -1.731153,  -0.534753,  -0.148312,  1.134457,  -0.003014,  -60.782919,  -65.904757,  -17.774435,  0.167038,  -19.383197,  1.796069,  32
1.618507,  2.183455,  -1.735178,  -0.517552,  -0.148451,  1.133356,  -0.002656,  2.221461,  -1.730882,  -0.534498,  -0.148451,  1.133356,  -0.002656,  -62.548100,  -64.188943,  -17.468892,  0.189020,  -19.429703,  1.844415,  32
1.619506,  2.182269,  -1.734845,  -0.517632,  -0.148542,  1.132272,  -0.002368,  2.221386,  -1.730614,  -0.534244,  -0.148542,  1.132272,  -0.002368,  -64.358639,  -63.529078,  -18.000343,  0.210139,  -19.475420,  1.888573,  32
1.620632,  2.180976,  -1.734482,  -0.517294,  -0.148635,  1.131176,  -0.002082,  2.221309,  -1.730348,  -0.533990,  -0.148635,  1.131176,  -0.002082,  -66.365253,  -62.810926,  -17.694564,  0.228570,  -19.521640,  1.934453,  32
1.621652,  2.179250,  -1.733998,  -0.516843,  -0.148705,  1.130177,  -0.001773,  2.221229,  -1.730085,  -0.533737,  -0.148705,  1.130177,  -0.001773,  -69.215744,  -61.852832,  -17.162900,  0.244746,  -19.562981,  1.982964,  32
1.622660,  2.178171,  -1.733696,  -0.515781,  -0.150068,  1.130535,  -0.001302,  2.221147,  -1.729824,  -0.533485,  -0.150068,  1.130535,  -0.001302,  -70.751376,  -61.260013,  -15.411553,  0.218260,  -19.532662,  2.080178,  32
1.623657,  2.176629,  -1.733797,  -0.515025,  -0.150118,  1.129434,  -0.001089,  2.221062,  -1.729566,  -0.533233,  -0.150118,  1.129434,  -0.001089,  -73.193089,  -61.478029,  -14.274563,  0.226400,  -19.579267,  2.128591,  32
1.625514,  2.175580,  -1.732968,  -0.513546,  -0.151080,  1.128093,  -0.002013,  2.220975,  -1.729310,  -0.532982,  -0.151080,  1.128093,  -0.002013,  -74.626275,  -59.834257,  -11.697872,  0.163885,  -19.636479,  2.169637,  32
1.626633,  2.174499,  -1.732665,  -0.512485,  -0.151200,  1.126877,  -0.001755,  2.220885,  -1.729057,  -0.532731,  -0.151200,  1.126877,  -0.001755,  -76.102864,  -59.243972,  -9.966425,  0.175361,  -19.688373,  2.217533,  32
1.627636,  2.173556,  -1.731866,  -0.511425,  -0.151364,  1.125654,  -0.001426,  2.220792,  -1.728805,  -0.532481,  -0.151364,  1.125654,  -0.001426,  -77.282694,  -57.664608,  -8.245967,  0.190675,  -19.740153,  2.266385,  32
1.628645,  2.173045,  -1.731189,  -0.510477,  -0.151552,  1.124334,  -0.001119,  2.220696,  -1.728556,  -0.532230,  -0.151552,  1.124334,  -0.001119,  -77.580191,  -56.331492,  -6.762808,  0.204898,  -19.796483,  2.314575,  32
1.629641,  2.172101,  -1.730390,  -0.509416,  -0.153116,  1.123299,  -0.000352,  2.220597,  -1.728310,  -0.531981,  -0.153116,  1.123299,  -0.000352,  -78.728581,  -54.760020,  -5.066072,  0.186128,  -19.833842,  2.424029,  32
1.630640,  2.171232,  -1.730146,  -0.507634,  -0.153263,  1.121962,  -0.000122,  2.220496,  -1.728065,  -0.531731,  -0.153263,  1.121962,  -0.000122,  -79.709991,  -54.305295,  -1.937895,  0.198832,  -19.890884,  2.467701,  32
1.630640,  2.170177,  -1.729317,  -0.506157,  -0.153271,  1.122113,  -0.000013,  2.220391,  -1.727823,  -0.531481,  -0.153271,  1.122113,  -0.000013,  -81.049506,  -52.682355,  0.564375,  0.212535,  -19.873968,  2.499157,  32
1.631641,  2.169307,  -1.729073,  -0.504375,  -0.153417,  1.120776,  0.000217,  2.220284,  -1.727582,  -0.531231,  -0.153417,  1.120776,  0.000217,  -82.004611,  -52.236148,  3.658042,  0.222396,  -19.930642,  2.544313,  32
1.632641,  2.168684,  -1.728364,  -0.503011,  -0.154393,  1.119336,  -0.000731,  2.220174,  -1.727344,  -0.530981,  -0.154393,  1.119336,  -0.000731,  -82.449894,  -50.865130,  5.897032,  0.161954,  -19.991217,  2.578495,  32
1.634642,  2.168031,  -1.728181,  -0.502064,  -0.154533,  1.118022,  -0.000496,  2.220060,  -1.727108,  -0.530731,  -0.154533,  1.118022,  -0.000496,  -82.941630,  -50.550074,  7.281788,  0.174417,  -20.046142,  2.620751,  32
1.635636,  2.167407,  -1.727473,  -0.500701,  -0.156118,  1.116876,  0.000251,  2.219944,  -1.726873,  -0.530480,  -0.156118,  1.116876,  0.000251,  -83.363596,  -49.186827,  9.482921,  0.156519,  -20.087420,  2.725742,  32
1.635636,  2.166753,  -1.727290,  -0.499754,  -0.156257,  1.115563,  0.000488,  2.219824,  -1.726641,  -0.530229,  -0.156257,  1.115563,  0.000488,  -83.832459,  -48.879144,  10.831688,  0.174537,  -20.141800,  2.762598,  32
1.637626,  2.165989,  -1.727076,  -0.498391,  -0.156243,  1.115623,  0.000502,  2.219701,  -1.726410,  -0.529977,  -0.156243,  1.115623,  0.000502,  -84.510777,  -48.512680,  12.997602,  0.191914,  -20.128100,  2.782530,  32
1.638632,  2.165114,  -1.726831,  -0.496611,  -0.156387,  1.114286,  0.000733,  2.219575,  -1.726182,  -0.529725,  -0.156387,  1.114286,  0.000733,  -85.399350,  -48.086214,  15.979555,  0.208546,  -20.183244,  2.819666,  32
1.638632,  2.164673,  -1.726707,  -0.494944,  -0.156555,  1.112852,  0.000941,  2.219447,  -1.725955,  -0.529472,  -0.156555,  1.112852,  0.000941,  -85.409043,  -47.904288,  18.716633,  0.220679,  -20.242833,  2.859169,  32
1.640630,  2.164231,  -1.726584,  -0.493277,  -0.156722,  1.111417,  0.001148,  2.219314,  -1.725730,  -0.529218,  -0.156722,  1.111417,  0.001148,  -85.408845,  -47.722429,  21.432410,  0.229390,  -20.301986,  2.901245,  32
1.641635,  2.163714,  -1.725905,  -0.492331,  -0.158301,  1.110283,  0.001904,  2.219179,  -1.725507,  -0.528964,  -0.158301,  1.110283,  0.001904,  -85.551878,  -46.431257,  22.683626,  0.204482,  -20.340627,  3.010652,  32
1.642638,  2.163382,  -1.725812,  -0.491081,  -0.158465,  1.108861,  0.002115,  2.219041,  -1.725286,  -0.528708,  -0.158465,  1.108861,  0.002115,  -85.314520,  -46.312753,  24.524194,  0.209822,  -20.398406,  3.055012,  32
1.643640,  2.163188,  -1.725225,  -0.489832,  -0.159297,  1.108707,  0.000923,  2.218899,  -1.725066,  -0.528451,  -0.159297,  1.108707,  0.000923,  -84.794124,  -45.205792,  26.345775,  0.145698,  -20.392571,  3.070124,  32
1.644628,  2.162855,  -1.725132,  -0.488582,  -0.159460,  1.107284,  0.001134,  2.218755,  -1.724848,  -0.528193,  -0.159460,  1.107284,  0.001134,  -84.544730,  -45.089706,  28.148815,  0.156999,  -20.450058,  3.108656,  32
1.644628,  2.162549,  -1.724513,  -0.486916,  -0.159670,  1.105843,  0.001414,  2.218607,  -1.724632,  -0.527935,  -0.159670,  1.105843,  0.001414,  -84.236340,  -43.923502,  30.766339,  0.172640,  -20.508036,  3.147790,  32
1.646628,  2.162216,  -1.724420,  -0.485667,  -0.159832,  1.104421,  0.001625,  2.218456,  -1.724418,  -0.527674,  -0.159832,  1.104421,  0.001625,  -83.978869,  -43.810261,  32.530850,  0.188647,  -20.565028,  3.181829,  32
1.647633,  2.162206,  -1.724417,  -0.484113,  -0.161413,  1.103074,  0.002262,  2.218302,  -1.724206,  -0.527413,  -0.161413,  1.103074,  0.002262,  -83.068550,  -43.879658,  34.885156,  0.169034,  -20.612792,  3.277886,  32
1.648642,  2.161872,  -1.724323,  -0.482864,  -0.161422,  1.103038,  0.002254,  2.218145,  -1.723995,  -0.527149,  -0.161422,  1.103038,  0.002254,  -82.804348,  -43.767213,  36.610027,  0.184303,  -20.600740,  3.294850,  32
1.649633,  2.161760,  -1.724292,  -0.482448,  -0.161578,  1.101640,  0.002471,  2.217985,  -1.723785,  -0.526885,  -0.161578,  1.101640,  0.002471,  -82.091531,  -43.778566,  36.650078,  0.200293,  -20.655678,  3.328594,  32
1.650642,  2.161676,  -1.723735,  -0.481615,  -0.161781,  1.100223,  0.002757,  2.217822,  -1.723578,  -0.526619,  -0.161781,  1.100223,  0.002757,  -81.322787,  -42.737489,  37.507788,  0.214695,  -20.711020,  3.368021,  32
1.651638,  2.161777,  -1.723764,  -0.480478,  -0.161966,  1.098704,  0.002946,  2.217656,  -1.723372,  -0.526351,  -0.161966,  1.098704,  0.002946,  -80.181183,  -42.866919,  38.960785,  0.223170,  -20.771340,  3.406242,  32
1.652628,  2.161441,  -1.723670,  -0.479229,  -0.161974,  1.098668,  0.002938,  2.217487,  -1.723168,  -0.526081,  -0.161974,  1.098668,  0.002938,  -79.911871,  -42.751346,  40.622660,  0.228921,  -20.758180,  3.430223,  32
1.652628,  2.161356,  -1.723113,  -0.478397,  -0.163568,  1.097435,  0.003680,  2.217315,  -1.722965,  -0.525810,  -0.163568,  1.097435,  0.003680,  -79.141573,  -41.708552,  41.436964,  0.200983,  -20.798285,  3.538125,  32
1.653633,  2.161456,  -1.723141,  -0.477260,  -0.163752,  1.095916,  0.003870,  2.217140,  -1.722764,  -0.525538,  -0.163752,  1.095916,  0.003870,  -77.998922,  -41.836559,  42.846856,  0.203550,  -20.857859,  3.580418,  32
1.654641,  2.161557,  -1.723169,  -0.476123,  -0.163936,  1.094397,  0.004059,  2.216963,  -1.722565,  -0.525263,  -0.163936,  1.094397,  0.004059,  -76.857266,  -41.963798,  44.242590,  0.206152,  -20.917174,  3.622363,  32
1.655633,  2.161583,  -1.722643,  -0.475707,  -0.164752,  1.094262,  0.002868,  2.216782,  -1.722367,  -0.524987,  -0.164752,  1.094262,  0.002868,  -75.865359,  -40.981996,  44.181990,  0.141805,  -20.907283,  3.633684,  32
