0.001762,  2.044139,  -1.674138,  -0.448952,  -0.009079,  1.241518,  -0.007891,  2.224682,  -1.749838,  -0.499916,  -0.011479,  1.569780,  -0.009978,  -0.680000,  -1.196000,  -0.600029,  1.570796,  0.000000,  0.000000,  -341.632854,  142.613982,  96.851167,  8.508581,  -17.283527,  1.839905,  0
0.002762,  2.044139,  -1.674138,  -0.448952,  -0.005666,  1.241560,  -0.003081,  2.223985,  -1.749533,  -0.499726,  -0.007155,  1.567884,  -0.003891,  -0.680000,  -1.196000,  -0.600059,  1.570796,  0.000000,  0.000000,  -307.701475,  127.818276,  87.491989,  -3.768232,  -14.886836,  11.802889,  0
0.003750,  2.044139,  -1.674138,  -0.448952,  -0.008259,  1.241544,  -0.003446,  2.222984,  -1.749093,  -0.499448,  -0.010412,  1.565165,  -0.004344,  -0.680000,  -1.196000,  -0.600098,  1.570796,  0.000000,  0.000000,  -265.449671,  109.296199,  75.703701,  -3.463410,  -12.052558,  8.765899,  0
0.004760,  2.045366,  -1.675000,  -0.449299,  -0.016307,  1.241173,  -0.008673,  2.221720,  -1.748539,  -0.499098,  -0.020519,  1.561736,  -0.010913,  -0.680000,  -1.196000,  -0.600147,  1.570796,  0.000000,  0.000000,  -216.869970,  87.405828,  62.165420,  5.574641,  -9.128283,  -2.740875,  0
0.005757,  2.049296,  -1.677134,  -0.450748,  -0.016140,  1.240415,  -0.005764,  2.220241,  -1.747900,  -0.498691,  -0.020271,  1.557885,  -0.007239,  -0.680000,  -1.196000,  -0.600206,  1.570796,  0.000000,  0.000000,  -162.621861,  63.333074,  46.470226,  -2.379902,  -6.179802,  2.747365,  0
0.006766,  2.054986,  -1.680280,  -0.451539,  -0.019639,  1.239117,  -0.006332,  2.218601,  -1.747195,  -0.498243,  -0.024624,  1.553646,  -0.007939,  -0.680000,  -1.196000,  -0.600275,  1.570796,  0.000000,  0.000000,  -107.572827,  38.618136,  33.079653,  -1.943648,  -3.587596,  0.488016,  0
0.007784,  2.061191,  -1.684097,  -0.451733,  -0.026088,  1.237528,  -0.009853,  2.216854,  -1.746452,  -0.497769,  -0.032657,  1.549137,  -0.012333,  -0.680000,  -1.196000,  -0.600353,  1.570796,  0.000000,  0.000000,  -56.452459,  14.998818,  22.421990,  3.765638,  -1.425773,  -6.137529,  0
0.008766,  2.067699,  -1.687479,  -0.449679,  -0.026984,  1.235854,  -0.008124,  2.215051,  -1.745698,  -0.497282,  -0.033727,  1.544642,  -0.010154,  -0.680000,  -1.196000,  -0.600441,  1.570796,  0.000000,  0.000000,  -11.132384,  -4.440819,  18.037212,  -1.526357,  0.360041,  -1.692685,  0
0.009773,  2.073956,  -1.690794,  -0.446791,  -0.030141,  1.234089,  -0.008814,  2.213237,  -1.744949,  -0.496788,  -0.037614,  1.540100,  -0.010999,  -0.680000,  -1.196000,  -0.600539,  1.570796,  0.000000,  0.000000,  26.517976,  -20.404613,  16.917669,  -1.025528,  1.674274,  -2.246226,  0
0.010760,  2.080681,  -1.693191,  -0.443181,  -0.034781,  1.232177,  -0.011205,  2.211450,  -1.744222,  -0.496287,  -0.043345,  1.535579,  -0.013964,  -0.680000,  -1.196000,  -0.600647,  1.570796,  0.000000,  0.000000,  57.792459,  -31.180834,  18.509090,  2.464226,  2.560370,  -5.097247,  0
0.011765,  2.087185,  -1.695528,  -0.440269,  -0.035799,  1.230493,  -0.010224,  2.209719,  -1.743530,  -0.495780,  -0.044550,  1.531276,  -0.012723,  -0.680000,  -1.196000,  -0.600765,  1.570796,  0.000000,  0.000000,  81.532358,  -38.675011,  19.561913,  -1.118663,  3.095427,  -1.201281,  0
0.012776,  2.094097,  -1.696927,  -0.439297,  -0.038387,  1.228904,  -0.010973,  2.208069,  -1.742877,  -0.495264,  -0.047701,  1.527065,  -0.013635,  -0.680000,  -1.196000,  -0.600892,  1.570796,  0.000000,  0.000000,  99.570090,  -41.686172,  17.320870,  -0.587887,  3.333590,  -0.929436,  0
