2.190098,  2.227497,  -1.543874,  -0.333625,  0.000000,  0.000000,  0.860409,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0
2.191141,  2.227497,  -1.543874,  -0.333625,  0.000000,  0.000000,  0.860409,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0
2.192105,  2.227692,  -1.545514,  -0.334140,  -0.000000,  1.216854,  -0.000000,  2.224297,  -1.750000,  -0.581231,  -0.000000,  1.568595,  -0.000000,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  6.790169,  408.972549,  494.181301,  -32.606853,  -25.435491,  -7.756306,  32
2.193100,  2.228010,  -1.546654,  -0.334655,  -0.045104,  1.215165,  -0.045911,  2.224283,  -1.749581,  -0.580701,  -0.058169,  1.567172,  -0.059211,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  8.197628,  383.079099,  463.346984,  51.637690,  -29.584253,  -85.419563,  32
2.194099,  2.228203,  -1.548293,  -0.335170,  -0.013739,  1.215471,  -0.019320,  2.224269,  -1.748831,  -0.579702,  -0.017711,  1.566946,  -0.024907,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  9.159901,  343.773897,  413.841599,  -19.331445,  -23.835696,  -9.842011,  32
2.195098,  2.227417,  -1.553404,  -0.339510,  -0.010794,  1.216112,  -0.020797,  2.224257,  -1.747745,  -0.578284,  -0.013897,  1.565732,  -0.026776,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  7.956923,  287.947905,  345.790891,  -20.164552,  -22.384309,  -3.874760,  32
2.196099,  2.223934,  -1.563678,  -0.352022,  -0.037510,  1.216571,  -0.051377,  2.224244,  -1.746374,  -0.576518,  -0.048219,  1.563895,  -0.066044,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  1.255721,  217.562614,  257.097460,  32.593501,  -24.492273,  -50.407092,  32
2.197092,  2.218629,  -1.577736,  -0.368983,  -0.016099,  1.220308,  -0.035820,  2.224224,  -1.744817,  -0.574490,  -0.020618,  1.562881,  -0.045876,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -8.753832,  141.917072,  161.111542,  -13.296768,  -20.152173,  -1.472343,  32
2.198094,  2.211245,  -1.593378,  -0.387903,  -0.014130,  1.223515,  -0.039112,  2.224189,  -1.743119,  -0.572299,  -0.018032,  1.561453,  -0.049914,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -22.173497,  67.256967,  67.770362,  -12.545471,  -19.183070,  0.703085,  32
2.199087,  2.202241,  -1.608581,  -0.407218,  -0.030509,  1.225275,  -0.060156,  2.224124,  -1.741354,  -0.570039,  -0.038841,  1.559865,  -0.076583,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -37.562386,  0.535204,  -16.394990,  20.527679,  -21.083003,  -28.833281,  32
2.200090,  2.191916,  -1.623411,  -0.425055,  -0.016219,  1.228439,  -0.051428,  2.224015,  -1.739606,  -0.567792,  -0.020580,  1.558732,  -0.065256,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -53.770641,  -55.570195,  -85.697727,  -9.506307,  -18.149845,  1.777909,  32
2.201099,  2.182251,  -1.635198,  -0.439765,  -0.015595,  1.231478,  -0.055823,  2.223847,  -1.737913,  -0.565630,  -0.019724,  1.557524,  -0.070603,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -66.453153,  -96.291202,  -136.090565,  -7.754583,  -18.019438,  0.970271,  32
2.202221,  2.174928,  -1.644398,  -0.451378,  -0.025968,  1.233042,  -0.070746,  2.223611,  -1.736316,  -0.563602,  -0.032777,  1.556367,  -0.089296,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -72.356733,  -122.717131,  -168.195518,  12.760050,  -20.051235,  -18.062430,  32
2.203087,  2.170241,  -1.650043,  -0.459907,  -0.016760,  1.235111,  -0.066493,  2.223305,  -1.734852,  -0.561740,  -0.021106,  1.555452,  -0.083739,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -71.294025,  -133.191144,  -183.499135,  -6.876386,  -18.169399,  0.970726,  32
2.204220,  2.169189,  -1.652414,  -0.464447,  -0.017003,  1.235439,  -0.071230,  2.222934,  -1.733521,  -0.560059,  -0.021396,  1.554596,  -0.089631,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -61.972221,  -130.660663,  -182.092670,  -4.878578,  -18.690388,  -0.985944,  32
2.205211,  2.171594,  -1.653589,  -0.466249,  -0.023624,  1.234364,  -0.081974,  2.222508,  -1.732321,  -0.558558,  -0.029738,  1.553836,  -0.103190,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -45.502410,  -121.039441,  -168.846486,  7.645232,  -20.682344,  -12.981537,  32
2.206213,  2.177094,  -1.654000,  -0.464477,  -0.017902,  1.232168,  -0.080435,  2.222042,  -1.731250,  -0.557223,  -0.022567,  1.553191,  -0.101392,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  -23.559767,  -106.521351,  -144.514050,  -5.149456,  -19.678013,  -1.176851,  32
2.207218,  2.184991,  -1.654519,  -0.460561,  -0.018749,  1.230016,  -0.085117,  2.221558,  -1.730287,  -0.556029,  -0.023666,  1.552614,  -0.107440,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  1.434902,  -90.918278,  -114.282254,  -3.305335,  -20.504458,  -3.400255,  32
2.208227,  2.194205,  -1.656984,  -0.455513,  -0.023257,  1.226604,  -0.093115,  2.221082,  -1.729417,  -0.554947,  -0.029429,  1.552093,  -0.117824,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  26.405921,  -79.000658,  -82.261815,  4.407769,  -22.214021,  -11.142974,  32
2.209212,  2.205005,  -1.660406,  -0.450876,  -0.019962,  1.224324,  -0.093346,  2.220639,  -1.728633,  -0.553942,  -0.025299,  1.551599,  -0.118299,  -0.444000,  -1.025000,  -0.719976,  1.570796,  -0.000000,  -0.000000,  51.209486,  -69.197972,  -53.192848,  -4.149445,  -21.507771,  -3.758569,  32
