1.711543,  2.154069,  -1.577659,  -0.264482,  0.000000,  0.000000,  0.936714,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0
1.712543,  2.154069,  -1.577659,  -0.264482,  0.000000,  0.000000,  0.936714,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0
1.712543,  2.152198,  -1.577705,  -0.265616,  -0.000000,  1.323850,  -0.000000,  2.224297,  -1.750000,  -0.581231,  -0.000000,  1.568595,  -0.000000,  -0.483999,  -1.141999,  -0.638976,  1.570793,  0.000002,  -0.000002,  -144.198142,  344.589233,  631.229450,  -15.832956,  -13.769365,  -1.589155,  32
1.714544,  2.150194,  -1.577718,  -0.266340,  -0.024231,  1.323904,  -0.024463,  2.224163,  -1.749652,  -0.580592,  -0.028696,  1.567850,  -0.028971,  -0.483999,  -1.141999,  -0.638976,  1.570792,  0.000004,  -0.000004,  -140.636769,  324.976632,  593.832897,  25.433533,  -14.152797,  -40.188679,  32
1.715540,  2.148513,  -1.577812,  -0.266756,  -0.007557,  1.324693,  -0.009905,  2.223893,  -1.749004,  -0.579363,  -0.008940,  1.567098,  -0.011718,  -0.483999,  -1.141999,  -0.638976,  1.570790,  0.000005,  -0.000005,  -130.797935,  293.447605,  533.195033,  -9.941501,  -11.912220,  -2.987508,  32
1.716538,  2.145765,  -1.580786,  -0.272794,  -0.006942,  1.324707,  -0.010982,  2.223497,  -1.748066,  -0.577604,  -0.008206,  1.565867,  -0.012981,  -0.483999,  -1.141999,  -0.638976,  1.570789,  0.000006,  -0.000006,  -119.449633,  247.942211,  447.091950,  -9.696727,  -10.647053,  -1.549690,  32
1.717537,  2.142070,  -1.587719,  -0.288335,  -0.022022,  1.326291,  -0.027356,  2.222987,  -1.746881,  -0.575403,  -0.025974,  1.564279,  -0.032264,  -0.483999,  -1.141999,  -0.638975,  1.570788,  0.000007,  -0.000007,  -107.892852,  190.883343,  336.215342,  16.364452,  -10.116359,  -25.475727,  32
1.718537,  2.136642,  -1.597350,  -0.308986,  -0.010885,  1.329535,  -0.018594,  2.222373,  -1.745521,  -0.572871,  -0.012794,  1.562795,  -0.021856,  -0.483998,  -1.141998,  -0.638975,  1.570787,  0.000008,  -0.000008,  -98.835035,  129.665603,  216.931048,  -6.837787,  -8.038629,  -1.204654,  32
1.719541,  2.129374,  -1.608067,  -0.331975,  -0.010780,  1.331661,  -0.020587,  2.221664,  -1.744033,  -0.570127,  -0.012638,  1.561125,  -0.024134,  -0.483998,  -1.141998,  -0.638975,  1.570786,  0.000008,  -0.000008,  -93.177810,  69.696317,  100.878878,  -5.781974,  -6.979187,  -1.063572,  32
1.720538,  2.120462,  -1.619907,  -0.353917,  -0.020053,  1.335072,  -0.031814,  2.220866,  -1.742476,  -0.567289,  -0.023422,  1.559373,  -0.037159,  -0.483998,  -1.141998,  -0.638975,  1.570785,  0.000009,  -0.000009,  -90.844957,  13.260335,  -0.875477,  10.457604,  -6.667501,  -15.658194,  32
1.721543,  2.109733,  -1.630713,  -0.373868,  -0.012494,  1.338127,  -0.026869,  2.219979,  -1.740915,  -0.564457,  -0.014545,  1.557805,  -0.031281,  -0.483998,  -1.141998,  -0.638975,  1.570784,  0.000010,  -0.000010,  -92.238098,  -33.258609,  -84.082942,  -4.743093,  -5.429345,  0.114685,  32
1.722537,  2.099642,  -1.640083,  -0.389293,  -0.012565,  1.341475,  -0.029461,  2.219003,  -1.739388,  -0.561717,  -0.014576,  1.556251,  -0.034178,  -0.483998,  -1.141998,  -0.638975,  1.570783,  0.000011,  -0.000011,  -92.279327,  -69.121651,  -142.913162,  -3.279234,  -5.015225,  -0.327783,  32
1.723534,  2.091710,  -1.645814,  -0.401546,  -0.017905,  1.343942,  -0.037298,  2.217937,  -1.737930,  -0.559126,  -0.020713,  1.554767,  -0.043149,  -0.483998,  -1.141998,  -0.638975,  1.570782,  0.000011,  -0.000011,  -87.889856,  -89.986480,  -180.867052,  6.577233,  -5.242654,  -8.766651,  32
1.724538,  2.087394,  -1.648840,  -0.410263,  -0.012565,  1.344366,  -0.034783,  2.216785,  -1.736567,  -0.556722,  -0.014519,  1.553468,  -0.040193,  -0.483997,  -1.141997,  -0.638975,  1.570781,  0.000012,  -0.000012,  -76.372794,  -98.319764,  -198.955728,  -3.338757,  -4.834049,  1.620858,  32
1.725538,  2.086704,  -1.649702,  -0.415870,  -0.012560,  1.344787,  -0.037488,  2.215560,  -1.735301,  -0.554524,  -0.014497,  1.552253,  -0.043272,  -0.483997,  -1.141997,  -0.638975,  1.570780,  0.000013,  -0.000013,  -58.274380,  -96.971162,  -200.378653,  -1.899191,  -5.069069,  0.925150,  32
1.726537,  2.089638,  -1.648924,  -0.418784,  -0.015525,  1.342870,  -0.043026,  2.214278,  -1.734132,  -0.552533,  -0.017933,  1.551139,  -0.049699,  -0.483997,  -1.141997,  -0.638975,  1.570780,  0.000013,  -0.000013,  -34.388853,  -88.443931,  -188.624160,  3.983730,  -5.777168,  -4.088352,  32
1.727537,  2.095531,  -1.648945,  -0.419002,  -0.012016,  1.341961,  -0.042161,  2.212964,  -1.733053,  -0.550736,  -0.013880,  1.550151,  -0.048702,  -0.483997,  -1.141997,  -0.638975,  1.570779,  0.000014,  -0.000014,  -6.954090,  -78.927724,  -166.371024,  -2.475275,  -5.826124,  2.236065,  32
1.728537,  2.103146,  -1.649428,  -0.416591,  -0.012369,  1.338605,  -0.044889,  2.211644,  -1.732052,  -0.549112,  -0.014315,  1.549238,  -0.051953,  -0.483997,  -1.141997,  -0.638975,  1.570778,  0.000014,  -0.000014,  20.678377,  -69.156204,  -136.288297,  -1.033580,  -6.452252,  0.908677,  32
1.729538,  2.111904,  -1.651795,  -0.413787,  -0.014267,  1.336220,  -0.048998,  2.210347,  -1.731120,  -0.547630,  -0.016532,  1.548391,  -0.056778,  -0.483997,  -1.141997,  -0.638975,  1.570778,  0.000014,  -0.000014,  46.686371,  -62.752610,  -105.164408,  2.328770,  -7.163498,  -2.413599,  32
1.730537,  2.121187,  -1.655358,  -0.412313,  -0.012304,  1.332614,  -0.049112,  2.209099,  -1.730251,  -0.546258,  -0.014289,  1.547602,  -0.057035,  -0.483997,  -1.141997,  -0.638975,  1.570777,  0.000015,  -0.000015,  69.423310,  -58.657383,  -78.207187,  -1.791073,  -7.418389,  1.083004,  32
1.731540,  2.130630,  -1.661079,  -0.413298,  -0.013055,  1.330396,  -0.051758,  2.207921,  -1.729441,  -0.544970,  -0.015179,  1.546849,  -0.060179,  -0.483997,  -1.141997,  -0.638975,  1.570777,  0.000015,  -0.000015,  88.031691,  -59.136039,  -58.733583,  -0.620268,  -7.923349,  -0.527306,  32
