1.706324,  1.633370,  -1.631163,  -0.486808,  0.000000,  0.000000,  0.787629,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0
1.707452,  1.633370,  -1.631163,  -0.486808,  0.000000,  0.000000,  0.787629,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.221441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0
1.708332,  1.634595,  -1.632498,  -0.487219,  -0.000000,  1.113701,  -0.000000,  2.224297,  -1.750000,  -0.581231,  -0.000000,  1.568595,  -0.000000,  -0.423987,  -0.898988,  -0.677174,  1.570696,  0.000079,  -0.000079,  -1179.404136,  235.004730,  188.022949,  -9.509914,  -23.495993,  -3.742549,  32
1.719721,  1.635331,  -1.634181,  -0.487891,  -0.011990,  1.113438,  -0.012143,  2.223140,  -1.749762,  -0.581027,  -0.016886,  1.568106,  -0.017102,  -0.423987,  -0.898988,  -0.677176,  1.570695,  0.000080,  -0.000080,  -1112.803069,  218.240490,  175.231490,  14.822072,  -23.350016,  -26.364661,  32
1.720261,  1.645773,  -1.649984,  -0.495691,  -0.004225,  1.111718,  -0.005199,  2.220889,  -1.749323,  -0.580644,  -0.005957,  1.567572,  -0.007331,  -0.423987,  -0.898988,  -0.677178,  1.570694,  0.000081,  -0.000081,  -982.227554,  165.427158,  141.024421,  -5.505987,  -22.378764,  -5.582499,  32
1.720709,  1.645773,  -1.649984,  -0.495691,  -0.004198,  1.111716,  -0.005581,  2.217673,  -1.748723,  -0.580115,  -0.005917,  1.566896,  -0.007866,  -0.423987,  -0.898988,  -0.677180,  1.570693,  0.000081,  -0.000081,  -846.758048,  140.663166,  119.085504,  -5.757763,  -21.751252,  -5.007492,  32
1.721321,  1.646767,  -1.651258,  -0.496761,  -0.012222,  1.111204,  -0.013601,  2.213626,  -1.747986,  -0.579462,  -0.017226,  1.566127,  -0.019170,  -0.423987,  -0.898988,  -0.677182,  1.570693,  0.000081,  -0.000081,  -697.560781,  112.053003,  93.735965,  9.511365,  -21.575892,  -19.794714,  32
1.722319,  1.647981,  -1.652597,  -0.497173,  -0.007702,  1.111037,  -0.009435,  2.208896,  -1.747150,  -0.578712,  -0.010853,  1.565443,  -0.013295,  -0.423987,  -0.898988,  -0.677184,  1.570693,  0.000081,  -0.000081,  -547.245690,  84.410301,  70.133658,  -3.746412,  -20.908754,  -6.851412,  32
1.723319,  1.648705,  -1.654284,  -0.497845,  -0.008503,  1.110891,  -0.010323,  2.203631,  -1.746235,  -0.577888,  -0.011977,  1.564721,  -0.014541,  -0.423987,  -0.898988,  -0.677186,  1.570693,  0.000081,  -0.000081,  -405.422040,  57.927359,  47.613380,  -3.335662,  -20.637633,  -7.498341,  32
1.724344,  1.650551,  -1.656794,  -0.499588,  -0.011564,  1.110628,  -0.013450,  2.192050,  -1.744275,  -0.576105,  -0.016278,  1.563312,  -0.018932,  -0.423987,  -0.898988,  -0.677190,  1.570694,  0.000080,  -0.000080,  -163.667061,  15.966062,  9.471460,  -2.443168,  -20.366387,  -8.537877,  32
1.725332,  1.650551,  -1.656794,  -0.499588,  -0.011564,  1.110628,  -0.013450,  2.192050,  -1.744275,  -0.576105,  -0.016278,  1.563312,  -0.018932,  -0.423987,  -0.898988,  -0.677190,  1.570694,  0.000080,  -0.000080,  -163.667061,  15.966062,  9.471460,  -2.443168,  -20.366387,  -8.537877,  32
1.726330,  1.651409,  -1.658523,  -0.500658,  -0.012610,  1.110482,  -0.014568,  2.185972,  -1.743273,  -0.575186,  -0.017744,  1.562644,  -0.020500,  -0.423987,  -0.898988,  -0.677192,  1.570695,  0.000080,  -0.000080,  -69.341000,  -0.726085,  -5.481658,  -1.837238,  -20.324826,  -9.152877,  32
1.727324,  1.652262,  -1.659758,  -0.501331,  -0.016364,  1.110231,  -0.018349,  2.179832,  -1.742278,  -0.574267,  -0.023022,  1.561963,  -0.025815,  -0.423987,  -0.898988,  -0.677194,  1.570696,  0.000079,  -0.000079,  6.579907,  -12.988032,  -16.567634,  3.999500,  -20.485540,  -14.682373,  32
